"fid"/t"Panel"/t"General"/t"Detail"/t"Cut"/t"Panel.Label"/t"Plant_ID"/t"spl_code"/t"x_coord"/t"y_coord"/t"mg"
1/t"DCIM/JPEG_20230207125354478.jpg"/t"DCIM/JPEG_20230207125420052.jpg"/t"DCIM/JPEG_20230207125437941.jpg"/t"DCIM/Stephanie_sampleCotinus coggygria Scop. 'Purpureus'dbgi_000909DCIM/JPEG_20230207125509993.jpg.jpg"/t"DCIM/JPEG_20230207125543410.jpg"/t"Cotinus coggygria Scop. 'Purpureus'"/t"dbgi_000909"/t7.15549712160495/t46.7929275743982/tNA
8/t"DCIM/JPEG_20230207131535847.jpg"/t"DCIM/JPEG_20230207131558826.jpg"/t"DCIM/JPEG_20230207131639037.jpg"/t"DCIM/JPEG_20230207131711951.jpg"/t"DCIM/JPEG_20230207131617543.jpg"/t"Pistacia vera L. Femelle"/t"dbgi_000914"/t7.15507171746993/t46.7931423277083/tNA
5/t"DCIM/JPEG_20230207133016886.jpg"/t"DCIM/JPEG_20230207132901346.jpg"/t"DCIM/JPEG_20230207132919342.jpg"/t"DCIM/JPEG_20230207132937123.jpg"/t"DCIM/JPEG_20230207133005178.jpg"/t"Schinus molle L. var. molle"/t"dbgi_000985"/t7.15509231607123/t46.7931400949589/tNA
4/t"DCIM/JPEG_20230207132347602.jpg"/t"DCIM/JPEG_20230207132600112.jpg"/t"DCIM/JPEG_20230207132506713.jpg"/t"DCIM/JPEG_20230207132527084.jpg"/t"DCIM/JPEG_20230207132400314.jpg"/t"Schinus molle L. var. molle"/t"dbgi_001009"/t7.15509469774434/t46.7931390055369/tNA
7/t"DCIM/JPEG_20230207130149589.jpg"/t"DCIM/JPEG_20230207130208139.jpg"/t"DCIM/JPEG_20230207130306128.jpg"/t"DCIM/JPEG_20230207130344662.jpg"/t"DCIM/JPEG_20230207130240725.jpg"/t"Mangifera indica L."/t"dbgi_001015"/t7.15597784077214/t46.7926911739236/tNA
17/t"DCIM/JPEG_20230223114542353.jpg"/t"DCIM/JPEG_20230223114559418.jpg"/t"DCIM/JPEG_20230223114618419.jpg"/t"DCIM/JPEG_20230223114647001.jpg"/t"DCIM/JPEG_20230223114703631.jpg"/t"Lenophyllum texanum (J.G. Sm.) Rose"/t"dbgi_000913"/t7.15579449570486/t46.7930713221936/tNA
20/t"DCIM/JPEG_20230223115855405.jpg"/t"DCIM/JPEG_20230223115903162.jpg"/t"DCIM/JPEG_20230223115916926.jpg"/t"DCIM/JPEG_20230223115924726.jpg"/t"DCIM/JPEG_20230223115944556.jpg"/t"Pachyphytum compactum Rose"/t"dbgi_000915"/t7.15577912141485/t46.7930712839729/tNA
12/t"DCIM/JPEG_20230223105038604.jpg"/t"DCIM/JPEG_20230223105102627.jpg"/t"DCIM/JPEG_20230223105126941.jpg"/t"DCIM/JPEG_20230223105202803.jpg"/t"DCIM/JPEG_20230223105240092.jpg"/t"Sedum treleasei Rose"/t"dbgi_000917"/t7.15580757098494/t46.7930694605005/tNA
13/t"DCIM/JPEG_20230223112147003.jpg"/t"DCIM/JPEG_20230223112211526.jpg"/t"DCIM/JPEG_20230223112219939.jpg"/t"DCIM/JPEG_20230223112247753.jpg"/t"DCIM/JPEG_20230223112259416.jpg"/t"Sedum rubrotinctum R.T. Clausen"/t"dbgi_000919"/t7.15580422250843/t46.7930713837471/tNA
14/t"DCIM/JPEG_20230223112906489.jpg"/t"DCIM/JPEG_20230223112943216.jpg"/t"DCIM/JPEG_20230223112956522.jpg"/t"DCIM/JPEG_20230223113028144.jpg"/t"DCIM/JPEG_20230223113042614.jpg"/t"Sedum rubrotinctum R.T. Clausen"/t"dbgi_000921"/t7.15580410503674/t46.7930713460814/tNA
22/t"DCIM/JPEG_20230223120641294.jpg"/t"DCIM/JPEG_20230223120651153.jpg"/t"DCIM/JPEG_20230223120704433.jpg"/t"DCIM/JPEG_20230223120712187.jpg"/t"DCIM/JPEG_20230223120725257.jpg"/t"Pachyphytum oviferum J.A. Purpus"/t"dbgi_000922"/t7.15577631011612/t46.7930712769837/tNA
11/t"DCIM/JPEG_20230223103135576.jpg"/t"DCIM/JPEG_20230223103146599.jpg"/t"DCIM/JPEG_20230223103218459.jpg"/t"DCIM/JPEG_20230223103302621.jpg"/t"DCIM/JPEG_20230223103319230.jpg"/t"Sedum palmeri S. Watson"/t"dbgi_000969"/t7.15580669157233/t46.7930700172806/tNA
18/t"DCIM/JPEG_20230223114928457.jpg"/t"DCIM/JPEG_20230223114937912.jpg"/t"DCIM/JPEG_20230223114947462.jpg"/t"DCIM/JPEG_20230223115024983.jpg"/t"DCIM/JPEG_20230223115043644.jpg"/t"Lenophyllum texanum (J.G. Sm.) Rose"/t"dbgi_000991"/t7.15579379288017/t46.7930713204464/tNA
16/t"DCIM/JPEG_20230223114002735.jpg"/t"DCIM/JPEG_20230223114013190.jpg"/t"DCIM/JPEG_20230223114027628.jpg"/t"DCIM/JPEG_20230223114038999.jpg"/t"DCIM/JPEG_20230223114127012.jpg"/t"Sedum nussbaumerianum Bitter"/t"dbgi_000992"/t7.15580262235975/t46.7930713423957/tNA
21/t"DCIM/JPEG_20230223120302602.jpg"/t"DCIM/JPEG_20230223120310612.jpg"/t"DCIM/JPEG_20230223120330830.jpg"/t"DCIM/JPEG_20230223120349375.jpg"/t"DCIM/JPEG_20230223120405293.jpg"/t"Pachyphytum oviferum J.A. Purpus"/t"dbgi_000998"/t7.15577701294081/t46.793071278731/tNA
15/t"DCIM/JPEG_20230223113609300.jpg"/t"DCIM/JPEG_20230223113649585.jpg"/t"DCIM/JPEG_20230223113706529.jpg"/t"DCIM/JPEG_20230223113726595.jpg"/t"DCIM/JPEG_20230223113750360.jpg"/t"Sedum nussbaumerianum Bitter"/t"dbgi_001013"/t7.15580281796473/t46.7930713428819/tNA
19/t"DCIM/JPEG_20230223115437378.jpg"/t"DCIM/JPEG_20230223115513233.jpg"/t"DCIM/JPEG_20230223115523587.jpg"/t"DCIM/JPEG_20230223115538892.jpg"/t"DCIM/JPEG_20230223115556955.jpg"/t"Pachyphytum compactum Rose"/t"dbgi_001017"/t7.15578052706423/t46.7930712874674/tNA
27/t"DCIM/JPEG_20230223112430472.jpg"/t"DCIM/JPEG_20230223112457572.jpg"/t"DCIM/JPEG_20230223112516571.jpg"/t"DCIM/JPEG_20230223112533093.jpg"/t"DCIM/JPEG_20230223112441159.jpg"/t"Murraya koenigii (L.) Spreng."/t"dbgi_001083"/t7.15590792239569/t46.7926513505942/tNA
23/t"DCIM/JPEG_20230223105158850.jpg"/t"DCIM/JPEG_20230223105249857.jpg"/t"DCIM/Stephanie_sampleCitrus limon (L.) Osbeckdbgi_001084DCIM/JPEG_20230223105329421.jpg.jpg"/t"DCIM/JPEG_20230223105442356.jpg"/t"DCIM/JPEG_20230223105313707.jpg"/t"Citrus limon (L.) Osbeck"/t"dbgi_001084"/t7.15506431443352/t46.7931564285182/tNA
29/t"DCIM/JPEG_20230223113412284.jpg"/t"DCIM/JPEG_20230223113425000.jpg"/t"DCIM/JPEG_20230223113503256.jpg"/t"DCIM/JPEG_20230223113527478.jpg"/t"DCIM/JPEG_20230223113444260.jpg"/t"Khaya senegalensis (Desr.) A. Juss"/t"dbgi_001085"/t7.15589815814338/t46.7927071445558/tNA
26/t"DCIM/JPEG_20230223111403052.jpg"/t"DCIM/JPEG_20230223111150520.jpg"/t"DCIM/JPEG_20230223111224945.jpg"/t"DCIM/JPEG_20230223111243444.jpg"/t"DCIM/JPEG_20230223111433769.jpg"/t"Citrus microcarpa Bunge"/t"dbgi_001086"/t7.15509211937706/t46.7931342280371/tNA
24/t"DCIM/JPEG_20230223110006951.jpg"/t"DCIM/JPEG_20230223110142941.jpg"/t"DCIM/JPEG_20230223110111892.jpg"/t"DCIM/Stephanie_sampleCitrus reticulata Blancodbgi_001087DCIM/JPEG_20230223110049688.jpg.jpg"/t"DCIM/JPEG_20230223110023124.jpg"/t"Citrus reticulata Blanco"/t"dbgi_001087"/t7.15503881877489/t46.7931535108432/tNA
30/t"DCIM/JPEG_20230223114030899.jpg"/t"DCIM/JPEG_20230223114107647.jpg"/t"DCIM/JPEG_20230223114131827.jpg"/t"DCIM/JPEG_20230223114226606.jpg"/t"DCIM/JPEG_20230223114042527.jpg"/t"Commiphora abyssinica Engl."/t"dbgi_001088"/t7.15561461227517/t46.7931201891866/tNA
25/t"DCIM/JPEG_20230223110726139.jpg"/t"DCIM/JPEG_20230223110700032.jpg"/t"DCIM/JPEG_20230223110810471.jpg"/t"DCIM/JPEG_20230223110843936.jpg"/t"DCIM/JPEG_20230223110744214.jpg"/t"Citrus sinensis Osbeck"/t"dbgi_001089"/t7.15503653752943/t46.7931475039566/tNA
28/t"DCIM/JPEG_20230223112953282.jpg"/t"DCIM/JPEG_20230223112847616.jpg"/t"DCIM/JPEG_20230223113039735.jpg"/t"DCIM/JPEG_20230223113111990.jpg"/t"DCIM/JPEG_20230223113006467.jpg"/t"Quassia amara L."/t"dbgi_001090"/t7.15587594560106/t46.7927072076133/tNA
